"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
2,577564270E-1	2,536391914E-1	8,573483467E0	2,553141832E0	8,949161124E0
2,589524690E-1	2,751746178E-1	8,537590981E0	2,541177750E0	8,912001188E0
2,601485100E-1	2,919243574E-1	8,499305725E0	2,524427891E0	8,871085267E0
2,613445520E-1	3,062812984E-1	8,463413239E0	2,486142635E0	8,826328630E0
2,625405940E-1	3,206382394E-1	8,439485550E0	2,435893536E0	8,789840871E0
2,637365830E-1	3,326023519E-1	8,420342445E0	2,380858421E0	8,756784686E0
2,649326250E-1	3,517449200E-1	8,408378601E0	2,325823545E0	8,731208986E0
2,661286670E-1	3,613162339E-1	8,396414757E0	2,273181438E0	8,706186538E0
2,673247080E-1	3,541377485E-1	8,384450912E0	2,225325108E0	8,681964207E0
2,685207500E-1	3,565305769E-1	8,374878883E0	2,170290232E0	8,658860783E0
2,697167400E-1	3,804588020E-1	8,374878883E0	2,120040894E0	8,647422657E0
2,709127810E-1	4,019941986E-1	8,394021988E0	2,074577332E0	8,655927193E0
2,721088230E-1	4,139583111E-1	8,420342445E0	2,026720762E0	8,670705013E0
2,733048650E-1	4,139583111E-1	8,449056625E0	1,990828395E0	8,690300170E0
2,745009060E-1	4,019941986E-1	8,477770805E0	1,959721804E0	8,710608860E0
2,756969480E-1	3,804588020E-1	8,504091263E0	1,916650891E0	8,725701562E0
2,768929380E-1	3,661018610E-1	8,532805443E0	1,883151412E0	8,745802338E0
2,780889790E-1	3,445664644E-1	8,575876236E0	1,842473388E0	8,778330562E0
2,792850210E-1	3,134597540E-1	8,604590416E0	1,792224169E0	8,794845122E0
2,804810630E-1	2,775674164E-1	8,630910873E0	1,744367719E0	8,809794828E0
2,816771040E-1	2,392822653E-1	8,673981667E0	1,691725612E0	8,840653228E0
2,828730940E-1	2,009970993E-1	8,709874153E0	1,646261930E0	8,866368250E0
2,840691350E-1	1,722832322E-1	8,736195564E0	1,588834286E0	8,881170465E0
2,852651770E-1	1,531406492E-1	8,757730484E0	1,526620865E0	8,891111660E0
2,864612190E-1	1,339980662E-1	8,788837433E0	1,462014675E0	8,910617589E0
2,876572600E-1	1,196411327E-1	8,824729919E0	1,395015597E0	8,935112796E0
2,888533020E-1	1,004985496E-1	8,855836868E0	1,337587833E0	8,956845863E0
2,900492920E-1	8,374879509E-2	8,889336586E0	1,275374413E0	8,980751566E0
2,912453330E-1	8,135596663E-2	8,930013657E0	1,208375454E0	9,011766416E0
2,924413750E-1	7,417750359E-2	8,977870941E0	1,148554921E0	9,051345057E0
2,936374170E-1	5,024927482E-2	9,016156197E0	1,095912814E0	9,082655033E0
2,948334580E-1	2,392822690E-2	9,044869423E0	1,040877819E0	9,104595657E0
2,960294480E-1	1,674975827E-2	9,078369141E0	9,858429432E-1	9,131755205E0
2,972254900E-1	1,674975827E-2	9,121439934E0	9,379864931E-1	9,169556460E0
2,984215310E-1	1,196411345E-2	9,162117958E0	9,020941257E-1	9,206428321E0
2,996175730E-1	2,392822644E-3	9,188439369E0	8,757730722E-1	9,230081378E0
3,008136150E-1	-1,196411345E-2	9,205188751E0	8,422735929E-1	9,243650139E0
3,020096560E-1	-1,674975827E-2	9,229117393E0	7,920243144E-1	9,263055162E0
3,032056460E-1	-2,392822644E-3	9,231510162E0	7,345965505E-1	9,260692074E0
3,044016880E-1	2,392822644E-3	9,221938133E0	6,771687865E-1	9,246767339E0
3,055977290E-1	7,178467698E-3	9,221938133E0	6,197410822E-1	9,242741664E0
3,067937710E-1	1,674975827E-2	9,224330902E0	5,431707501E-1	9,240324432E0
3,079898130E-1	2,153540403E-2	9,219545364E0	4,618147612E-1	9,231129583E0
