"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
2.215014590E-1	8.518448472E-1	1.411765367E-1	9.645467758E0	9.684039381E0
2.226974490E-1	8.518448472E-1	1.316052526E-1	9.667003632E0	9.705355161E0
2.238933870E-1	8.685946465E-1	1.172483116E-1	9.681360245E0	9.720953658E0
2.250893760E-1	8.853443861E-1	1.052841991E-1	9.686145782E0	9.727093069E0
2.262853660E-1	8.973084688E-1	9.810572863E-2	9.695717812E0	9.737645049E0
2.274813030E-1	9.044869542E-1	8.614161611E-2	9.712467194E0	9.754872424E0
2.286772930E-1	9.068797827E-1	6.460621208E-2	9.724431038E0	9.766840017E0
2.298732300E-1	8.973084688E-1	4.307080805E-2	9.729216576E0	9.770602477E0
2.310692200E-1	8.853443861E-1	3.349951655E-2	9.731609344E0	9.771856391E0
2.322652090E-1	8.805587292E-1	3.589234129E-2	9.726823807E0	9.766666438E0
2.334611470E-1	8.853443861E-1	4.307080805E-2	9.717252731E0	9.757596549E0
2.346571370E-1	8.853443861E-1	4.307080805E-2	9.710074425E0	9.750447944E0
2.358531260E-1	8.805587292E-1	2.632104978E-2	9.702896118E0	9.742806041E0
2.370490640E-1	8.781659007E-1	1.435693540E-2	9.693324089E0	9.733032075E0
2.382450530E-1	8.685946465E-1	1.674975827E-2	9.690931320E0	9.729793783E0
2.394409910E-1	8.685946465E-1	1.196411345E-2	9.686145782E0	9.725020304E0
2.406369800E-1	8.805587292E-1	0.000000000E0	9.683753014E0	9.723705883E0
2.418329700E-1	8.997012973E-1	-7.178467698E-3	9.674181938E0	9.715930739E0
2.430289070E-1	9.140582681E-1	-9.571290575E-3	9.671789169E0	9.714890625E0
2.442248970E-1	9.260223508E-1	4.785645287E-3	9.667003632E0	9.711256330E0
2.454208870E-1	9.379864931E-1	2.632104978E-2	9.650253296E0	9.695767125E0
2.466168240E-1	9.451649189E-1	3.589234129E-2	9.633503914E0	9.679825548E0
2.478128140E-1	9.427721500E-1	4.307080805E-2	9.614361763E0	9.660570715E0
2.490087510E-1	9.379864931E-1	5.503492057E-2	9.600004196E0	9.645876221E0
2.502047410E-1	9.355936646E-1	6.939185411E-2	9.588040352E0	9.633829380E0
2.514007300E-1	9.332008362E-1	7.178468257E-2	9.585647583E0	9.631233380E0
2.525966680E-1	9.403793216E-1	7.417750359E-2	9.588040352E0	9.634330976E0
2.537926570E-1	9.403793216E-1	7.657032460E-2	9.592825890E0	9.639112243E0
2.549886470E-1	9.308080077E-1	8.614161611E-2	9.600004196E0	9.645408467E0
2.561845840E-1	9.308080077E-1	9.092725813E-2	9.604789734E0	9.650215394E0
