"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
2,297931840E-1	9,547362328E-1	1,010249710E1	2,189432621E0	1,038102038E1
2,309891730E-1	9,475577474E-1	1,009053326E1	2,201396942E0	1,037125236E1
2,321851630E-1	9,475577474E-1	1,008096218E1	2,213361025E0	1,036448895E1
2,333811530E-1	9,355936646E-1	1,007617569E1	2,222932339E0	1,036079535E1
2,345771420E-1	9,164510965E-1	1,007856941E1	2,225325108E0	1,036192626E1
2,357731320E-1	9,020941257E-1	1,007856941E1	2,222932339E0	1,036015267E1
2,369691210E-1	8,901300430E-1	1,007856941E1	2,220539331E0	1,035860453E1
2,381651110E-1	8,853443861E-1	1,007617569E1	2,225325108E0	1,035689254E1
2,393610480E-1	8,757730722E-1	1,007139015E1	2,225325108E0	1,035142260E1
2,405570380E-1	8,662018180E-1	1,007378292E1	2,222932339E0	1,035243141E1
2,417530280E-1	8,685946465E-1	1,007617569E1	2,215753794E0	1,035342156E1
2,429490170E-1	8,685946465E-1	1,007139015E1	2,213361025E0	1,034825218E1
2,441450070E-1	8,638089895E-1	1,007139015E1	2,208575249E0	1,034682899E1
2,453409960E-1	8,494520187E-1	1,007139015E1	2,210968018E0	1,034615136E1
2,465369860E-1	8,303094506E-1	1,006899738E1	2,222932339E0	1,034483206E1
2,477329750E-1	8,231309652E-1	1,006660461E1	2,222932339E0	1,034192928E1
2,489289130E-1	8,327022791E-1	1,005942631E1	2,220539331E0	1,033519451E1
2,501249030E-1	8,207381964E-1	1,004746246E1	2,230110645E0	1,032465528E1
2,513208920E-1	8,015955687E-1	1,003310490E1	2,227717876E0	1,030866026E1
2,525168820E-1	7,968099117E-1	1,001396275E1	2,225325108E0	1,028914125E1
2,537128710E-1	8,015955687E-1	9,997213364E0	2,225325108E0	1,027321285E1
2,549088610E-1	8,015955687E-1	9,978070259E0	2,218146563E0	1,025302959E1
2,561048500E-1	8,015955687E-1	9,949356079E0	2,215753794E0	1,022456878E1
2,573008400E-1	8,015955687E-1	9,925428391E0	2,225325108E0	1,020336984E1
2,584968300E-1	7,824530005E-1	9,911071777E0	2,232503414E0	1,018948713E1
2,596927670E-1	7,561319470E-1	9,899106979E0	2,234896421E0	1,017638524E1
2,608887570E-1	7,393822074E-1	9,887143135E0	2,237289190E0	1,016404193E1
2,620847460E-1	7,274180651E-1	9,875179291E0	2,234896421E0	1,015101301E1
2,632807360E-1	7,202396393E-1	9,858428955E0	2,234896421E0	1,013420587E1
2,644766730E-1	7,202396393E-1	9,844072342E0	2,230110645E0	1,011918470E1
2,656726110E-1	7,274180651E-1	9,832108498E0	2,230110645E0	1,010806055E1
2,668687050E-1	7,345965505E-1	9,820143700E0	2,237289190E0	1,009853045E1
2,680646940E-1	7,441678643E-1	9,798608780E0	2,239681959E0	1,007882409E1
2,692606320E-1	7,633104324E-1	9,777072906E0	2,244467735E0	1,006038930E1
2,704566210E-1	7,848458290E-1	9,760323524E0	2,249253273E0	1,004684222E1
2,716526110E-1	7,944171429E-1	9,738788605E0	2,242074728E0	1,002506864E1
2,728486000E-1	8,039883971E-1	9,712467194E0	2,230110645E0	9,997590201E0
2,740445900E-1	8,183453679E-1	9,683753014E0	2,218146563E0	9,968196213E0
2,752405800E-1	8,327022791E-1	9,652647018E0	2,203789711E0	9,935978897E0
2,764365690E-1	8,446664214E-1	9,623932838E0	2,187039852E0	9,905386815E0
2,776325070E-1	8,446664214E-1	9,592825890E0	2,172683001E0	9,871996826E0
2,788284960E-1	8,494520187E-1	9,559326172E0	2,163111687E0	9,837750645E0
2,800244860E-1	8,614161611E-1	9,530612946E0	2,153540373E0	9,808789786E0
2,812204750E-1	8,709874153E-1	9,506684303E0	2,163111687E0	9,788499256E0
2,824164650E-1	8,638089895E-1	9,487542152E0	2,172683001E0	9,771395677E0
2,836124550E-1	8,542376757E-1	9,473184586E0	2,170290232E0	9,756080560E0
2,848084440E-1	8,398807645E-1	9,468399048E0	2,160718918E0	9,748060652E0
2,860044340E-1	8,279166222E-1	9,468399048E0	2,155933142E0	9,745977333E0
2,872004230E-1	8,350951076E-1	9,454042435E0	2,146361828E0	9,730527801E0
2,883963610E-1	8,327022791E-1	9,442078590E0	2,124826431E0	9,713965645E0
2,895923500E-1	8,207381964E-1	9,432506561E0	2,112862349E0	9,701029766E0
