"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
3,206841410E-1	1,842473447E-1	4,785645381E-2	9,894321442E0	9,896152490E0
3,218801830E-1	1,914258152E-1	1,674975827E-2	9,918250084E0	9,920111346E0
3,230762250E-1	2,057827413E-1	-1,196411345E-2	9,944570541E0	9,946706637E0
3,242722660E-1	2,129612118E-1	-3,589234129E-2	9,958928108E0	9,961269487E0
3,254683080E-1	2,201396823E-1	-5,503492057E-2	9,961320877E0	9,963905055E0
3,266642980E-1	2,297109663E-1	-7,417750359E-2	9,963713646E0	9,966637299E0
3,278603910E-1	2,321037948E-1	-9,571290761E-2	9,966106415E0	9,969268288E0
3,290564330E-1	2,273181528E-1	-1,196411327E-1	9,973284721E0	9,976592388E0
3,302524750E-1	2,081755698E-1	-1,244267747E-1	9,975677490E0	9,978625180E0
3,314485160E-1	2,033899277E-1	-1,124626622E-1	9,966106415E0	9,968815997E0
3,326445060E-1	1,938186288E-1	-1,004985496E-1	9,966106415E0	9,968497514E0
3,338406000E-1	1,818545163E-1	-7,896314561E-2	9,956535339E0	9,958509035E0
3,350366410E-1	1,818545163E-1	-6,460621208E-2	9,942177773E0	9,944050678E0
3,362326830E-1	1,770688742E-1	-6,460621208E-2	9,939785004E0	9,941571972E0
3,374286730E-1	1,651047617E-1	-6,460621208E-2	9,942177773E0	9,943758465E0
3,386247140E-1	1,411765367E-1	-5,982056633E-2	9,939785004E0	9,940967520E0
3,398207560E-1	1,268195957E-1	-3,110669367E-2	9,927821159E0	9,928679862E0
3,410167980E-1	1,124626622E-1	0,000000000E0	9,915857315E0	9,916495053E0
3,422128390E-1	9,810572863E-2	1,674975827E-2	9,903892517E0	9,904392575E0
3,434088810E-1	8,374879509E-2	3,828516230E-2	9,894321442E0	9,894749942E0
3,446049230E-1	7,657032460E-2	5,503492057E-2	9,882357597E0	9,882807473E0
3,458009640E-1	7,896314561E-2	6,699903309E-2	9,872786522E0	9,873329619E0
3,469970060E-1	9,332008660E-2	7,417750359E-2	9,860821724E0	9,861542273E0
3,481930480E-1	1,148554832E-1	6,699903309E-2	9,846465111E0	9,847362887E0
