"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
2,208899500E-1	-5,024927482E-2	9,676574707E0	1,153340459E0	9,745194573E0
2,220858870E-1	-5,024927482E-2	9,662218094E0	1,162911773E0	9,732078261E0
2,232818250E-1	-4,546362907E-2	9,659825325E0	1,177268744E0	9,731405548E0
2,244778140E-1	-4,067798331E-2	9,659825325E0	1,194018483E0	9,733424893E0
2,256738040E-1	-3,110669367E-2	9,650253296E0	1,213161111E0	9,726259105E0
2,268697940E-1	-1,674975827E-2	9,631111145E0	1,232303619E0	9,709642355E0
2,280657310E-1	-2,153540403E-2	9,614361763E0	1,253839016E0	9,695799511E0
2,292617210E-1	-3,349951655E-2	9,595218658E0	1,270588875E0	9,679036079E0
2,304576580E-1	-3,110669367E-2	9,573683739E0	1,280160069E0	9,658943926E0
2,316535960E-1	-2,153540403E-2	9,564111710E0	1,296909928E0	9,651666795E0
2,328495330E-1	-1,674975827E-2	9,556933403E0	1,316052437E0	9,647136914E0
2,340455750E-1	-2,632104978E-2	9,544969559E0	1,344766378E0	9,639270371E0
2,352415120E-1	-4,785645381E-2	9,542576790E0	1,380658627E0	9,642057886E0
2,364375020E-1	-5,742774159E-2	9,549755096E0	1,414158225E0	9,654064628E0
2,376334920E-1	-5,503492057E-2	9,556933403E0	1,445264935E0	9,665753755E0
2,388294290E-1	-5,503492057E-2	9,542576790E0	1,471585870E0	9,655535490E0
2,400253670E-1	-5,742774159E-2	9,528220177E0	1,493121386E0	9,644671542E0
2,412213040E-1	-7,178468257E-2	9,528220177E0	1,514656782E0	9,648125100E0
2,424173460E-1	-8,853443712E-2	9,518648148E0	1,538584948E0	9,642600507E0
2,436132830E-1	-8,374879509E-2	9,518648148E0	1,552941918E0	9,644858994E0
2,448092730E-1	-7,896314561E-2	9,525827408E0	1,567298889E0	9,654224401E0
2,460052100E-1	-7,657032460E-2	9,533005714E0	1,591227055E0	9,665198627E0
2,472019810E-1	-7,657032460E-2	9,537791252E0	1,617548108E0	9,674284825E0
2,483971890E-1	-7,896314561E-2	9,537791252E0	1,643869162E0	9,678739741E0
2,495931270E-1	-7,896314561E-2	9,542576790E0	1,672582984E0	9,688371422E0
2,507891170E-1	-8,374879509E-2	9,556933403E0	1,696511269E0	9,706705951E0
2,519850540E-1	-1,004985496E-1	9,576076508E0	1,710868239E0	9,728227555E0
2,531810440E-1	-1,196411327E-1	9,590433121E0	1,737189293E0	9,747232842E0
2,543769810E-1	-1,292124242E-1	9,609575272E0	1,758724689E0	9,770043259E0
2,555729710E-1	-1,531406492E-1	9,631111145E0	1,775474429E0	9,794593580E0
