"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
2,866691240E-1	-1,052841991E-1	9,726823807E0	2,392822653E-1	9,730336178E0
2,878651140E-1	-1,076770201E-1	9,717252731E0	2,488535494E-1	9,721035082E0
2,890611550E-1	-1,196411327E-1	9,707681656E0	2,536391914E-1	9,711731564E0
2,902571450E-1	-1,363908947E-1	9,702896118E0	2,608176768E-1	9,707359137E0
2,914531340E-1	-1,435693651E-1	9,695717812E0	2,751746178E-1	9,700684363E0
2,926491760E-1	-1,531406492E-1	9,688538551E0	2,871387303E-1	9,694002268E0
2,938451660E-1	-1,651047617E-1	9,674181938E0	2,967100143E-1	9,680139079E0
2,950412070E-1	-1,674975902E-1	9,659825325E0	2,919243574E-1	9,665686762E0
2,962371970E-1	-1,603191197E-1	9,657432556E0	2,799602449E-1	9,662819647E0
2,974332390E-1	-1,507478207E-1	9,657432556E0	2,847459018E-1	9,662805427E0
2,986292280E-1	-1,411765367E-1	9,650253296E0	2,991028428E-1	9,655919532E0
2,998252180E-1	-1,316052526E-1	9,638289452E0	3,134597540E-1	9,644283307E0
3,010212590E-1	-1,220339537E-1	9,631111145E0	3,158525825E-1	9,637061639E0
3,022172490E-1	-1,363908947E-1	9,628718376E0	3,158525825E-1	9,634862889E0
3,034132910E-1	-1,531406492E-1	9,626325607E0	3,182454109E-1	9,632802131E0
3,046092800E-1	-1,555334777E-1	9,628718376E0	3,158525825E-1	9,635152883E0
3,058052700E-1	-1,627119333E-1	9,633503914E0	3,086741269E-1	9,639821189E0
3,070013110E-1	-1,698904037E-1	9,640682220E0	3,086741269E-1	9,647118541E0
3,081973010E-1	-1,627119333E-1	9,638289452E0	3,062812984E-1	9,644527306E0
3,093933430E-1	-1,627119333E-1	9,640682220E0	3,014956415E-1	9,646767773E0
3,105893320E-1	-1,579262912E-1	9,647860527E0	3,038884699E-1	9,653937107E0
3,117853220E-1	-1,555334777E-1	9,650253296E0	3,206382394E-1	9,656831169E0
3,129813640E-1	-1,555334777E-1	9,657432556E0	3,326023519E-1	9,664409892E0
3,141773530E-1	-1,579262912E-1	9,659825325E0	3,349951804E-1	9,666922354E0
3,153733950E-1	-1,579262912E-1	9,669396400E0	3,397808075E-1	9,676653268E0
3,165693840E-1	-1,698904037E-1	9,683753014E0	3,541377485E-1	9,691715469E0
3,177654260E-1	-1,770688742E-1	9,705288887E0	3,637090325E-1	9,713715562E0
3,189614160E-1	-1,603191197E-1	9,726823807E0	3,732803464E-1	9,735303889E0
3,201574050E-1	-1,507478207E-1	9,743574142E0	3,780659735E-1	9,752071362E0
3,213534470E-1	-1,579262912E-1	9,748359680E0	3,852444589E-1	9,757247074E0
3,225494360E-1	-1,627119333E-1	9,750752449E0	3,996013701E-1	9,760293528E0
3,237454780E-1	-1,698904037E-1	9,769894600E0	4,163511395E-1	9,780237805E0
3,249414680E-1	-1,842473447E-1	9,793823242E0	4,378865361E-1	9,805338617E0
3,261374570E-1	-1,866401732E-1	9,812965393E0	4,666004181E-1	9,825825172E0
3,273334990E-1	-1,818545163E-1	9,832108498E0	4,905286431E-1	9,846016805E0
3,285294890E-1	-1,962114573E-1	9,844072342E0	5,072783828E-1	9,859086700E0
3,297255300E-1	-2,105683982E-1	9,858428955E0	5,240281820E-1	9,874591943E0
3,309215200E-1	-2,201396823E-1	9,879964828E0	5,407779217E-1	9,897201991E0
3,321175090E-1	-2,225325108E-1	9,877572060E0	5,479564071E-1	9,895261833E0
3,333135510E-1	-2,153540403E-1	9,868000984E0	5,407779217E-1	9,885153592E0
3,345095410E-1	-2,033899277E-1	9,868000984E0	5,288137794E-1	9,884252875E0
3,357055820E-1	-1,938186288E-1	9,875179291E0	5,216353536E-1	9,890846027E0
3,369015720E-1	-1,866401732E-1	9,879964828E0	5,072783828E-1	9,894739558E0
3,380976140E-1	-1,770688742E-1	9,877572060E0	4,905286431E-1	9,891329614E0
3,392936030E-1	-1,627119333E-1	9,872786522E0	4,594219327E-1	9,884809426E0
3,404895930E-1	-1,411765367E-1	9,841679573E0	4,163511395E-1	9,851494095E0
3,416856340E-1	-1,124626622E-1	9,808179855E0	3,828516304E-1	9,816293358E0
3,428816240E-1	-1,076770201E-1	9,786644936E0	3,493520916E-1	9,793470290E0
3,440776660E-1	-1,100698411E-1	9,762716293E0	3,182454109E-1	9,768522147E0
3,452736550E-1	-9,810572863E-2	9,736394882E0	2,919243574E-1	9,741264285E0
3,464696970E-1	-8,853443712E-2	9,712467194E0	2,679961324E-1	9,716567257E0
3,476656860E-1	-7,896314561E-2	9,690931320E0	2,488535494E-1	9,694447541E0
3,488616760E-1	-6,699903309E-2	9,669396400E0	2,416750938E-1	9,672648162E0
3,500577180E-1	-4,546362907E-2	9,655039787E0	2,273181528E-1	9,657822414E0
3,512537070E-1	-1,674975827E-2	9,643074989E0	2,105683982E-1	9,645388269E0
3,524497490E-1	-2,392822644E-3	9,626325607E0	1,866401732E-1	9,628135073E0
3,536457390E-1	4,785645287E-3	9,621540070E0	1,698904037E-1	9,623041045E0
3,548417280E-1	9,571290575E-3	9,614361763E0	1,674975902E-1	9,615825454E0
3,560377700E-1	1,196411345E-2	9,609575272E0	1,531406492E-1	9,610802885E0
3,572337590E-1	2,392822644E-3	9,619147301E0	1,435693651E-1	9,620218952E0
3,584298010E-1	-1,196411345E-2	9,616754532E0	1,411765367E-1	9,617798172E0
3,596257910E-1	-9,571290575E-3	9,626325607E0	1,363908947E-1	9,627296546E0
3,608218320E-1	-2,392822644E-3	9,643074989E0	1,316052526E-1	9,643973295E0
3,620178220E-1	9,571290575E-3	9,652647018E0	1,339980662E-1	9,653581799E0
3,632138110E-1	2,153540403E-2	9,659825325E0	1,363908947E-1	9,660812158E0
3,644098530E-1	7,178467698E-3	9,669396400E0	1,387837082E-1	9,670394987E0
3,656058430E-1	-9,571290575E-3	9,678967476E0	1,483550072E-1	9,680109102E0
3,668024570E-1	-1,674975827E-2	9,690931320E0	1,651047617E-1	9,692352139E0
3,679978740E-1	-2,153540403E-2	9,700503349E0	1,794617027E-1	9,702187151E0
3,691938640E-1	-3,589234129E-2	9,705288887E0	1,866401732E-1	9,707149695E0
3,703899050E-1	-5,264209956E-2	9,717252731E0	2,009970993E-1	9,719473837E0
3,715858950E-1	-6,221338734E-2	9,726823807E0	2,201396823E-1	9,729513521E0
3,727819360E-1	-5,982056633E-2	9,741181374E0	2,368894368E-1	9,744244951E0
3,739779260E-1	-5,264209956E-2	9,753145218E0	2,608176768E-1	9,756773990E0
3,751739160E-1	-5,264209956E-2	9,765109062E0	2,919243574E-1	9,769613402E0
3,763699570E-1	-6,460621208E-2	9,769894600E0	3,134597540E-1	9,775135369E0
3,775659470E-1	-6,939185411E-2	9,772287369E0	3,349951804E-1	9,778273744E0
3,787619890E-1	-7,657032460E-2	9,781859398E0	3,613162339E-1	9,788829640E0
3,799579780E-1	-9,332008660E-2	9,784252167E0	3,852444589E-1	9,792278202E0
3,811539680E-1	-1,076770201E-1	9,786644936E0	4,067798555E-1	9,795686974E0
3,823500090E-1	-1,148554832E-1	9,784252167E0	4,211367965E-1	9,793984809E0
3,835459990E-1	-1,196411327E-1	9,781859398E0	4,378865361E-1	9,792386425E0
3,847420410E-1	-1,316052526E-1	9,781859398E0	4,402793646E-1	9,792647198E0
3,859380300E-1	-1,411765367E-1	9,791430473E0	4,450650215E-1	9,802557034E0
3,871340720E-1	-1,459621787E-1	9,801001549E0	4,546363056E-1	9,812626075E0
3,883300610E-1	-1,363908947E-1	9,815358162E0	4,426721931E-1	9,826281952E0
3,895260510E-1	-1,268195957E-1	9,827322960E0	4,307080805E-1	9,837574356E0
3,907220930E-1	-1,292124242E-1	9,832108498E0	4,211367965E-1	9,841971833E0
3,919180820E-1	-1,387837082E-1	9,839286804E0	4,043870270E-1	9,848571196E0
3,931141240E-1	-1,531406492E-1	9,848857880E0	3,948157430E-1	9,857957855E0
3,943101140E-1	-1,674975902E-1	9,865608215E0	3,828516304E-1	9,874454733E0
3,955061030E-1	-1,722832322E-1	9,882357597E0	3,804588020E-1	9,891179004E0
3,967021450E-1	-1,722832322E-1	9,889535904E0	3,804588020E-1	9,898350914E0
3,978981340E-1	-1,722832322E-1	9,891928673E0	3,732803464E-1	9,900468302E0
3,990941760E-1	-1,651047617E-1	9,891928673E0	3,637090325E-1	9,899989733E0
4,002901660E-1	-1,603191197E-1	9,891928673E0	3,493520916E-1	9,899394020E0
4,014862070E-1	-1,722832322E-1	9,901499748E0	3,421736360E-1	9,908908193E0
4,026821970E-1	-1,746760458E-1	9,903892517E0	3,421736360E-1	9,911341055E0
4,038782390E-1	-1,674975902E-1	9,906285286E0	3,469592929E-1	9,913774476E0
4,050742280E-1	-1,674975902E-1	9,915857315E0	3,517449200E-1	9,923507758E0
4,062702180E-1	-1,722832322E-1	9,918250084E0	3,541377485E-1	9,926065675E0
